<div>絵の具</div>,えのぐ,[0],[名]绘画颜料,<div>△絵の具を塗る。/上色。</div>,"","",[sound:絵の具.mp3]
襟,えり,②,[名]衣领，领子,コートの襟を立てる。/竖起外套衣领。,<div>△襟を正す。/正襟。</div>,"",[sound:襟.mp3]
<div>延期</div>,えんき,[0],"[名•他動3]延期,挪后",<div>△出発を延期する。/延迟出发。</div>,"","",[sound:延期.mp3]
<div>演技</div>,えんぎ,①,<div>[名•自動3]演技，技巧；演戏，装腔作势</div>,<div>△彼女の涙は演技だった。/她的眼泪是装出来的。</div>,<div>縁起（えんぎ)[0] [名]吉凶之兆</div>,"",[sound:演技.mp3]
<div>園芸</div>,えんげい,[0],[名]园艺，园林栽培,△園芸植物/园艺植物,演芸（えんげい）[0][名]演艺，文艺表演,"",[sound:園芸.mp3]
<div>演劇</div>,えんげき,[0],[名]演剧，戏剧,<div>△演劇博物館/戏剧博物馆</div>,"","",[sound:演劇.mp3]
<div>演習</div>,えんしゅう,[0],<div>[名•他動3]演习；实地练习</div>,<div>△合同演習/联合（军事）演习</div>,"","",[sound:演習.mp3]
<div>演説</div>,えんぜつ,[0],[名•自動3]演讲，演说,<div>△みんなの前で演説する。/在众人面前发表演说。</div>,"<div>スピーチ（speech)②[名•自動3]讲话,</div><div>演说</div>","",[sound:演説.mp3]
<div>遠足</div>,えんそく,[0],[名]郊游，徒步远行,<div>△学校の遠足/学校组织的郊游</div>,"","",[sound:遠足.mp3]
<div>延長</div>,えんちょう,[0],[名•他動3]延长;延续,<div>△契約期間を延長する。/延长合同期。</div><div>△修学旅行も授業の延長だ。/修学旅行也</div><div>是课堂学习的延续。</div>,延期（えんき）[0][名•他動3]延期，宽限,"",[sound:延長.mp3]
<div>煙突</div>,えんとつ,[0],[名]烟囱,<div>△煙突が煙る。/烟囱冒烟。</div>,"","",[sound:煙突.mp3]
<div>塩分</div>,えんぶん,①,[名]盐分,△塩分を控える。/少吃盐,"","",[sound:塩分.mp3]
<div>追いかけて</div>,おいかけて,[0],<div>[副]接着，紧接着</div>,<div>△電話で知らせた後、追いかけて招待状を</div><div>送る。/电话通知之后，紧接着寄送邀请函。</div>,"","",[sound:baidu-f22156b3-5319af5e-d156a02c-688ae10d-a4937fb9.mp3]
<div>追いかける</div>,おいかける,④,<div>[他動2]追赶;接连，连续</div>,△流行を追いかける。/追赶流行。,"","",[sound:追いかける.mp3]
<div>追い越す</div>,おいこす,③,[他動1]赶超,<div>△先進国を追い越す。/赶超发达国家。</div>,"","",[sound:追い越す.mp3]
<div>追いつく</div>,おいつく,<div>③</div>,[自動1]追上，赶上；来得及,<div>△走っていって、友だちに追いついた。/跑着追上了朋友。</div>,"","",[sound:追いつく.mp3]
<div>追い抜く</div>,おいぬく,③,[他動1]超过;胜出,<div>△先輩を追い抜く。/赶超前辈。</div>,"","",[sound:追い抜く.mp3]
<div>oil</div>,オイル,①,[名]油,<div>△サラダオイル/色拉油</div>,"","",[sound:オイル.mp3]
<div>応援</div>,おうえん,[0],"<div>[名•他動3]授助,声援;助威，加油</div>",<div>△好きなアイドルを応援する。/为喜欢的偶像呐喊助威。</div>,"","",[sound:応援.mp3]
<div>応じる</div>,おうじる,[0]③,<div>[自動2]=応ずる(おうずる）[0]③[自動3]响应;相称</div>,<div>△挑戦に応じる。/接受挑战。</div><div>△ 注文に応じてデザインを変える。/根椐订货（需求）改变设计。</div>,<div><div>応える（こたえる）③②[自動2]响应，报</div><div>答;强烈地感受到</div></div>,"",[sound:応じる.mp3]
<div>応対</div>,おうたい,[0]①,[名•自動3]应对，招待,<div>△電話に応対する。/通过电话应答。</div>,"","",[sound:応対.mp3]
<div>応答</div>,おうとう,[0],[名•自動3]应答，回答,△速やかに応答する。/迅速作出回答。,<div>返答(へんとう）[0][名•自動3]回答，回信</div>,"",[sound:応答.mp3]
<div>往来</div>,おうらい,[0],"<div>[名•自動3]往来,通行;徘徊;交际</div>",<div>△彼女への想いが胸中を往来する。/对她的思恋萦绕心头。</div><div>△両家はだんだん往来がなくなった。/两家之间慢慢疏于交际。</div>,"","",[sound:往来.mp3]
<div>終える</div>,おえる,[0],[他動2]做完，完成,△無事に任務を終えた。/顺利完成任务。,終わる（おわる）⑤[自他動1]结束，完成,"",[sound:終える.mp3]
<div>狼</div>,おおかみ,①,<div>[名]狼;表面和善，实际的恶的人</div>,"","",<div>羊の皮をかぶった狼/披着羊皮的狼，笑</div><div>面虎</div>,[sound:狼.mp3]
<div>auction</div>,オークション,<div>①</div>,[名]拍卖,△切手のオークション/邮票拍卖,"","",[sound:オークション.mp3]
<div>多くとも</div>,おおくとも,①,[副]顶多，最多,△貯金は多くとも100万円ぐらいだろう。/存款至多也就一百万日币左右吧。<div><br /></div>,<div>少なくとも（すくなくとも）③[副]至少，</div><div>少说(也）··</div>,"",[sound:baidu-1fb2e60f-96fddfc4-972b2175-483cc1cd-e993d6aa.mp3]
orchestra,オーケストラ,③,[名]管弦乐，管弦乐团,△オーケストラを結成する。/组建管弦乐团。,"","",[sound:オーケストラ.mp3]
<div>おおざっぱ</div>,おおざっぱ,③,<div>[ナ形]粗枝大叶的;大概的</div>,<div>△おおざっぱな計画/初步的计划，大致的方案</div>,"","",[sound:baidu-a6d457e8-1d38045c-2bf4429e-56e10f74-f0601fb9.mp3]
<div>大晦日</div>,おおみそか,③,<div>[名]除夕，大年三十(在日本指阳历12月31日）</div>,"",<div>除夜（じょや）①[名]除夕夜，大年三十的</div><div>晚上&nbsp;</div>,"",[sound:大晦日.mp3]
<div>大物</div>,おおもの,[0]&nbsp;,[名]大人物,<div>△スポーツ界の大物/体育界的大人物</div>,"","",[sound:大物.mp3]
<div>犯す</div>,おかす,②[0],&nbsp;[他動1]违反，冒犯,△法律を犯す。/犯法。,"<div>△侵す(おかす）②[0][他動1]侵犯,侵人</div><div>△冒す(おかす)②[0][他動1]冒着；患上，侵袭;假冒</div>","",[sound:犯す.mp3]
<div>拝む</div>,おがむ,②,[他動1]叩拜;恳求;拜见,<div>△神仏を拝む。/叩拜神佛。</div><div>△一目拝む。/见识ー下，拜见ー下。</div>,"","",[sound:拝む.mp3]
<div>〜おき</div>,〜おき,"",[接尾]每隔……，每过……,<div>△5 メートルおきに木を植える。/每隔五米种一棵树。</div>
<div>補う</div>,おぎなう,③,"<div>[他動1]弥补,（对损害等的）赔偿</div>",△赤字を補う。/填补亏空。,補足（ほそく）[0] [名•他動3]补充，补足,"",[sound:補う.mp3]
<div>お決まり</div>,おきまり,[0]④②,[名]常规，惯例,△お決まり文句/陈词老调,"","",[sound:お決まり.mp3]
屋外,おくがい,②,[名]室外，户外,△屋外広告/室外广告,"","",[sound:屋外.mp3]
<div>遅らせる</div>,おくらせる,[0],<div>&nbsp;[他動2]延缓，推迟</div>,△締め切りを遅らせる。/将截止日期延后。,"<div>速める/早める（はやめる）[0] [他動2]提</div><div>前,提早;加快,加速</div>","",[sound:遅らせる.mp3]
送り仮名,おくりがな,[0],[名]送假名,"","","",[sound:baidu-940c0ca9-9756118b-fbd16973-3c01a3c2-a6490683.mp3]
<div>遅れ</div>,おくれ,[0],[名]延迟，晚点,<div>△1時間遅れ/晚点ー小时</div>,"","",[sound:遅れ.mp3]
<div>桶</div>,おけ,①,[名]桶,△風呂桶/洗澡桶,<div>バケツ bucket[0][名]水桶（常指铁皮水桶）</div>,"",[sound:桶.mp3]
<div>抑える</div>,おさえる,③②,<div>[他動2]镇压;抑制；限制</div>,<div>△怒りを抑える。/压住怒火。</div><div>△出費を抑える。/控制支出。</div>,"<div>押さえる（おさえる）③②[他動2]压,</div><div>摁;捂住;抓住，扣押;掌握</div>","",[sound:抑える.mp3]
<div>収める</div>,おさめる,③,<div>[他動2]取得，获得;收纳;复原</div>,△成功を収める。/取得成功,"","",[sound:収める.mp3]
<div>納める</div>,おさめる,③,<div>[他動2]缴纳；结束;收藏</div>,△税金を納める。/納税。,"","",[sound:納める.mp3]
<div>治める</div>,おさめる,③,<div>[他動2]管理，治理；平定，平息;镇定</div>,△動乱を治める。/平息动乱。,"","",[sound:治める.mp3]
<div>教え子</div>,おしえご,[0]③,"<div>[名]学生，徒弟,门徒</div>","",△双子(ふたご）[0] [名]双胞胎<div><div>△一人っ子（ひとりっこ）③[名]独生子女</div></div>,"",[sound:教え子.mp3]
<div>惜しまず</div>,おしまず,[0],[副]不惜，毫不吝啬,"","",<div>骨身惜しまず働く。/不辞辛劳地工作。&nbsp;</div>,[sound:baidu-e5163896-bb73eed5-106a8bff-f57f5ee3-d5943100.mp3]
<div>お世辞</div>,おせじ,[0],[名]恭维(话），奉承(话）,<div>△心にもないお世辞を言う。/说ロ是心非的奉承话。</div>,"","",[sound:お世辞.mp3]
<div>襲う</div>,おそう,②[0],<div>[他動1]袭击，攻击；（心情）遭受扰乱;突然造访</div>,△恐怖に襲われる。/为恐怖所困扰。,"","",[sound:襲う.mp3]
<div>遅くとも</div>,おそくとも,②,[副]最晚，最迟,<div>△遅くとも来週までには完成できるだろ</div><div>う。/最迟下周为止总能完成的吧。</div>,<div>早くとも（はやくとも）①[副]最早，再</div><div>早……也</div>,"",[sound:遅くとも.mp3]
<div>恐らく</div>,おそらく,②,[副]恐怕，大概,△恐らく来ないだろう。/恐怕是不会来的了。&nbsp;,"","",[sound:恐らく.mp3]
<div>恐れ</div>,おそれ,③,[名]恐惧，害怕;忧虑，担心,<div>△恐れを抱く。/心怀畏惧。</div><div>△津波の恐れがある。/有可能发生海啸.&nbsp;</div>,"","",[sound:恐れ.mp3]
<div>恐れ入る</div>,おそれいる,②,<div>[自動1]折服，拜</div><div>服;十分抱歉</div>,<div>△彼の鋭い観察力に恐れ入る。/为他敏锐</div><div>的观察力所折服。</div>,"","",[sound:恐れ入る.mp3]
<div>恐ろしい</div>,おそろしい,④,<div>[イ形]可怕的，令人害怕的;令人担心的</div>,△恐ろしい動物/可怕的动物,"","",[sound:恐ろしい.mp3]
<div>教わる</div>,おそわる,[0],<div>[他動1]向……学习，受教</div>,<div>△先辈にやりかたを教わる。/向前辈学习</div><div>做法。</div>,"","",[sound:教わる.mp3]
<div>落ち込む</div>,おちこむ,[0]③,<div>[自動1]掉进;坍塌；（情绪）低落</div>,△気持ちが落ち込む。/心情低落。,"","",[sound:落ち込む.mp3]
<div>脅かす</div>,おどかす,[0]③,<div>[他動1]威胁，胁迫；使……惊讶</div>,△ナイフで脅かす。/用刀子胁迫人。,<div>脅かす（おびやかす）④[他動1]威胁，吓</div><div>唬;危及，威胁</div>,"",[sound:脅かす.mp3]
<div>落し物</div>,おとしもの,[0]⑤,<div>[名]遗失物，丢失的物品</div>,△落し物を拾う。/拾取遺失物。,<div>忘れ物（わすれもの）[0] [名]落东西；忘记带走的东西</div>,"",[sound:baidu-de28dd48-c70ed766-489fd264-0bddf2ff-9de80167.mp3]
<div>訪れる</div>,おとずれる,④,<div>[自他動2]拜访，访问;来临，到来</div>,<div>△絶好のチャンスが訪れる。/迎来了絶佳的机会。</div>,訪ねる（たずねる）③[他動2]拜访，访问,"",[sound:訪れる.mp3]
<div>劣る</div>,おとる,[0]②,[自動1]不及，比不上,<div>△体力では誰にも劣らない。/体力上不次于任何人。</div>,<div>勝る（まさる)②[0] [自動1]出色，优越，</div><div>胜过</div>,"",[sound:劣る.mp3]
<div>驚き</div>,おどろき,④[0]③,[名]惊讶，震惊,△内心の驚きを隠す。/掩藏内心的惊恐。,驚く（おどろく）③[自動1]吃惊，惊讶,"",[sound:驚き.mp3]
<div>おのおの</div>,おのおの,"",[名·副·代]各自，各个；大家，诸位,<div>△おのおの意見を述べる。/各自陈述自己的意见。</div>,各自（かくじ）①[名•副]各自,"",[sound:baidu-46fc43ee-6fc58d09-c384cbc0-c473c569-d6ddb714.mp3]
<div>帯</div>,おび,①,[名]带子，腰带;带状物,△着物の帯/和服的腰带,"",<div>帯に短し襻に長し。/高不成，低不就。</div>,[sound:帯.mp3]
<div>溺れる</div>,おぼれる,[0],<div>[自動2]淹没，溺水；沉溺于</div>,△ゲームに溺れる。/沉溺于游戏。,"","",[sound:溺れる.mp3]
<div>お参り</div>,おまいり,[0],<div>[名•自動3](去神社、寺院）参拜，前往拜(神佛）</div>,△神社にお参りする。/参拜神社。,<div>参拝（さんぱい）[0][名•自動3]参拜(神社、寺院等）</div>,"",[sound:お参り.mp3]
<div>おまけ</div>,おまけ,[0],[名•他動3] 赠品，附录,△おまけがつく。/附贈品。,"","",[sound:baidu-d49d9b9d-7f0a1538-30fd36cb-633492de-7849165f.mp3]
<div>おめでたい</div>,おめでたい,[0]④,[イ形]可喜可贺的,△おめでたい日/大喜之日,"","",[sound:おめでたい.mp3]
<div>主</div>,おも,①,[ナ形]主要的，重点的,△今日の主なニュース/今天的重要新闻,"","",[sound:baidu-c9bff19d-fc4b990a-97b7573a-248fc454-57cc1e1b.mp3]
<div><div>思い</div></div>,おもい,②,<div>[名]思考，思索;感觉;计划;思念</div>,△思いに耽る。/陷入沉思。,"","",[sound:思い.mp3]
<div>思い浮かぶ</div>,おもいうかぶ,[0]⑤,<div>[自動1]回忆起，浮现出</div>,△子ども時代のことが思い浮かぶ。/回忆起孩提时代。,<div>思い浮かべる（おもいうかべる）[0][6][他動2]回忆起;想起&nbsp;</div>,"",[sound:baidu-979164a1-c9b8f90f-dd7f0f7d-7d28d1ad-f3cada6a.mp3]
<div>思いがけない</div>,おもいがけない,⑤[0],<div>[イ形]意外的，意想不到的</div>,△思いがけない出会い/意外的邂逅,"","",[sound:思いがけない.mp3]
<div>思い切って</div>,おもいきって,④②,<div>[副]下定决心，坚定地</div>,△思い切って打ち明ける。/下定决心说出来。,"","",[sound:思い切って.mp3]
<div>思い切り</div>,おもいきり,[0],<div>[名•副]=思いっ切り（おもいっきり）[0][副]断念，死心；狠狠地，尽情地</div>,△今夜は思いっ切り飲もう。/今晚就畅饮吧。,"","",[sound:思い切り.mp3]
<div>思い込む</div>,おもいこむ,④[0]②,<div>[自他動1]深信，确信，固执地认为</div>,△真実だと思い込む。/固执地认为是真的。,"",<div>思い込んだら命がけ。/一旦下了决心</div><div>就会全力以赴。</div>,[sound:思い込む.mp3]
<div>思いつく&nbsp;</div>,おもいつく,④[0],<div>[他動1]想出，想起</div>,<div>△いいアイデアを思いつく。/想到ー个好</div><div>主意。</div>,<div>思いつき（おもいつき）[0][名]灵机ー动，偶然浮现;好主意;方案，想法</div>,"",[sound:思いつく.mp3]
<div>思いもよらない</div>,おもいもよらない,②,<div>[連語]无法想象，出乎意料，万万没有想到</div>,△彼が犯人だなんて、思いもよらなかった。/万万没想到犯人居然是他。,"","",[sound:baidu-2609b3c6-a48af0b3-5e022f65-e920d20a-89fc57f0.mp3]
<div>思うままに</div>,おもうままに,②,<div>[副]随心所欲地，尽情地</div>,△思うままに歌う。/尽情欢唱。,"<div>思う存分（おもうぞんぶん）②[副]尽情地，尽量地,痛快地</div>","",[sound:baidu-db5d011f-0e8fc9a1-060bf731-7a2da6f7-629c752c.mp3]
<div>重たい</div>,おもたい,[0],<div>[イ形]重的；心情阴郁的</div>,△気分が重たい。/心情沉重。,"","",[sound:重たい.mp3]
<div>重んじる</div>,おもんじる,④[0],<div>[他動2]=重んずる（おもんずる）④[0][他動3]重视</div>,△伝統を重んじる。/重视传统。,<div>軽んじる（かろんじる）④[他動2]=軽ん</div><div>ずる（かろんずる）④[他動3]轻视</div>,"",[sound:重んじる.mp3]
<div>おやつ</div>,おやつ,②,[名]点心，零食,△おやつにする。/吃点心。,<div>△間食(かんしょく）[0][名]加餐.零食</div><div>△デザート（dessert)②[名]饭后甜品</div>,"",[sound:baidu-adb7a2db-873aea09-7e212547-a36e5858-50cf3677.mp3]
